datetime;consumption_reinforcement;consumption_concentrate;consumption_pellets;consumption_scrap;production_all_reinforcement;production_rus_reinforcement;production_all_concentrate;production_rus_concentrate;production_all_pellets;production_rus_pellets;production_all_coke;production_rus_coke;import_reinforcement;import_concentrate;import_pellets;import_scrap;import_coke;export_reinforcement;export_concentrate;export_pellets;export_coke;export_scrap;reinforcement_price_8 мм;reinforcement_price_10 мм;reinforcement_price_12 мм;reinforcement_price_14-16 мм;reinforcement_price_18-25 мм;exchange_rate_usd;reinforcement_price_8 мм_usd;reinforcement_price_10 мм_usd;reinforcement_price_12 мм_usd;reinforcement_price_14-16 мм_usd;reinforcement_price_18-25 мм_usd;reinforcement_price_lme_M1;reinforcement_price_lme_M6;reinforcement_price_lme_M15;scrap_price_lme_M1;scrap_price_lme_M6;scrap_price_lme_M15;Mean US Dollar Russian Ruble USD/RUB;Mean US Dollar Russian Ruble USD/RUB TOM;Mean Russian Ruble US Dollar RUB/USD;Mean Euro Russian Ruble EUR/RUB;Mean Russian Ruble Euro RUB/EUR;Mean Chinese Yuan Russian Ruble CNY/RUB;Mean Russian Ruble Chinese Yuan RUB/CNY;Mean Russian Ruble Turkish Lira RUB/TRY;Mean Turkish Lira Russian Ruble TRY/RUB;Mean Dow Jones Iron & Steel DJUSST NYSE;Volume Dow Jones Iron & Steel DJUSST NYSE;Mean Dow Jones Coal DJUSCL NYSE;Volume Dow Jones Coal DJUSCL NYSE;Mean NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Volume NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Mean NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Volume NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Mean NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Volume NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Mean NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Volume NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Mean Taiwan Steel TSTI Taiwan;Volume Taiwan Steel TSTI Taiwan;Mean FTSE/JSE Coal Mining JCOAL Johannesburg;Volume FTSE/JSE Coal Mining JCOAL Johannesburg;Mean Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Volume Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Mean ZCE Thermal Coal CZCc1 ZCE;Volume ZCE Thermal Coal CZCc1 ZCE;Mean STEEL HRC FOB CHINA Futures MHCc1 London;Volume STEEL HRC FOB CHINA Futures MHCc1 London;Mean Steel Rebar Futures SRRc1 London;Volume Steel Rebar Futures SRRc1 London;Mean Steel Scrap Futures SSCc1 London;Volume Steel Scrap Futures SSCc1 London;Mean US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Volume US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Mean Metallurgical Coke Futures DCJc1 DCE;Volume Metallurgical Coke Futures DCJc1 DCE;Mean Rotterdam Coal Futures ATWMc1 ICE;Volume Rotterdam Coal Futures ATWMc1 ICE;Mean Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Volume Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Mean Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Volume Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Mean Coal (API 5) fob Newcastle Futures MACc1 CME;Volume Coal (API 5) fob Newcastle Futures MACc1 CME;Mean Coking Coal Futures DJMc1 DCE;Volume Coking Coal Futures DJMc1 DCE;Mean Iron ore fines 62% Fe CFR Futures TIOc1 CME;Volume Iron ore fines 62% Fe CFR Futures TIOc1 CME;WPU101707;WPU101;WPU10170301;WPU101703;WPU101704;PCU3312213312211;WPU101705;PCU3312213312213;WPU101708;PCU331222331222;china_credit_impulse;ChinaHousingPriceYoY;ChinaShanghaiStockExchangeCompositeIndexR;shipment_reinforcement_sum;shipment_scrap_sum;prod_prices_reinf_imp_min;prod_prices_reinf_imp_median;prod_prices_reinf_imp_mean;prod_prices_reinf_imp_max;prod_prices_reinf_inn_min;prod_prices_reinf_inn_median;prod_prices_reinf_inn_mean;prod_prices_reinf_inn_max;prod_prices_scrap_inn_min;prod_prices_scrap_inn_median;prod_prices_scrap_inn_mean;prod_prices_scrap_inn_max
2021-06-29;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.1777;;;;;;730.0;735.0;725.0;500.0;487.5;470.0;72.56195;72.59755;0.013795;86.43495;0.011585000000000002;11.215399999999999;0.08915000000000001;0.1202;8.32;358.27;5071094.0;;;;;;;;;;;196.625;2411452928.0;;;59.75;0.0;929.3;584.0;905.0;0.0;730.0;0.0;500.0;10.0;1660.0;1.0;2815.25;18.0;114.275;293.0;115.1;30.0;113.85;0.0;;;2230.75;717.0;214.36;0.0;;;;;;;;;;;;;3573.1800;;;;;;;;;;;;;;
2021-06-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.3723;;;;;;726.48;722.0;701.0;500.55;490.0;466.0;72.93355;72.93844999999999;0.013704999999999998;86.7426;0.011525;11.29225;0.08854999999999999;0.11937500000000001;8.377500000000001;357.45;4941580.0;;;;;;;;;;;206.135;2405046016.0;;;62.85;0.0;971.5;998.0;903.0;0.0;726.48;0.0;500.55;10.0;1808.0;53.0;2816.0;8.0;118.0;394.0;120.75;20.0;115.15;10.0;;;2269.25;607.0;214.55;0.0;;;;;;;;;;;;;3591.2000;;;;;;;;;;;;;;
2021-07-01;692.12;8613.444;3345.092;2214.957;1142.2;828.0;16054.0;9059.7;6217.8;4007.4;3343.5;2390.1;32.97;479.3;394.5;103.189;7.316;168.93;925.583;1065.808;332.341;1225.462;;;;;;72.7234;;;;;;737.5;727.5;700.5;510.0;490.5;468.5;73.1636;73.2045;0.013665;86.6987;0.011529999999999999;11.3128;0.08835000000000001;0.11862500000000001;8.43;362.99;4926872.0;;;;;;;;;;;207.24;2308047872.0;;;61.15;0.0;990.0;22.0;873.0;5.0;737.5;0.0;510.0;51.0;1808.0;155.0;2816.0;0.0;123.875;145.0;122.3;59.0;117.25;0.0;;;2270.0;100.0;211.8;5.0;621.968;382.821;274.766;309.363;266.479;451.634;333.914;230.831;254.696;277.048;24.6100;4.6000;3588.7800;659.15;2100.768;910.0;910.0;910.0;910.0;67100.0;70150.0;71551.4;77657.0;318.0;25050.0;16244.12380952381;28700.0
2021-07-02;;;;;;;;;;;;;;;;;;;;;;;77000.0;76250.0;74250.0;72750.0;72750.0;72.9086;1056.1168366969052;1045.829984391416;1018.3983782434444;997.8246736324658;997.8246736324658;736.0;728.5;697.0;500.0;485.5;461.5;73.4669;73.46965;0.01361;86.9499;0.01149;11.347249999999999;0.08815;0.118175;8.46;363.66499999999996;4623432.0;;;;;;;;;;;205.86;1452350976.0;;;64.2;0.0;985.4;0.0;873.0;0.0;736.0;0.0;500.0;9.0;1789.0;1.0;2816.0;0.0;122.375;62.0;123.6;26.0;117.75;0.0;;;2275.0;2.0;212.46;0.0;;;;;;;;;;;;;3518.7600;;;;;;;;;;;;;;
2021-07-03;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.6175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.3172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.5;730.0;701.0;517.0;484.5;457.5;73.4182;73.4123;0.01362;87.1038;0.01148;11.35085;0.08815;0.11829999999999999;8.455;;;;;;;;;;;;;210.76999999999998;1406973952.0;;;;;1020.2;0.0;882.0;6.0;741.5;10.0;517.0;29.0;;;2816.0;0.0;127.25;70.0;;;;;;;2311.0;4.0;;;;;;;;;;;;;;;3534.3200;;;;;;;;;;;;;;
2021-07-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.354;;;;;;742.0;730.0;707.0;518.0;494.0;467.5;73.85605000000001;73.9854;0.013515;87.44745;0.011415;11.4216;0.0874;0.11725;8.524999999999999;355.915;6919024.0;;;;;;;;;;;208.785;834579008.0;;;63.2;0.0;1038.8;0.0;890.0;3.0;742.0;154.0;518.0;3.0;1805.0;327.0;2816.0;0.0;123.8;63.0;123.65;45.0;117.1;0.0;;;2201.0;0.0;217.58;0.0;;;;;;;;;;;;;3530.2600;;;;;;;;;;;;;;
2021-07-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.266;;;;;;745.0;735.5;722.0;516.0;498.0;477.5;74.42394999999999;74.43;0.013430000000000001;87.87125;0.011375;11.50395;0.0869;0.1167;8.5725;357.865;6525760.0;;;;;;;;;;;201.765;806702976.0;;;62.85;0.0;1033.0;0.0;890.0;0.0;745.0;156.0;516.0;150.0;1778.0;127.0;2816.0;0.0;124.25;69.0;124.6;0.0;117.0;0.0;;;2200.25;101.0;218.11;5.0;;;;;;;;;;;;;3553.7200;;;;;;;;;;;;;;
2021-07-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.058;;;;;;740.0;734.5;714.0;514.0;498.0;477.5;74.99029999999999;74.96424999999999;0.013345;88.68719999999999;0.011300000000000001;11.562;0.0865;0.115975;8.6225;354.9;5203752.0;;;;;;;;;;;200.345;799110976.0;;;63.3;0.0;877.9;123.0;899.0;0.0;740.0;8.0;514.0;10.0;1780.5;163.0;2816.0;0.0;125.325;97.0;125.55;0.0;117.5;0.0;;;2112.75;96.0;216.32;0.0;;;;;;;;;;;;;3525.5000;;;;;;;;;;;;;;
2021-07-09;;;;;;;;;;;;;;;;;;;;;;;76750.0;76000.0;74000.0;72500.0;72500.0;75.1952;1020.6768517139392;1010.7028108177118;984.105368427772;964.1572866353172;964.1572866353172;736.5;745.0;696.0;506.0;498.0;452.5;74.4421;74.49414999999999;0.013415;88.1554;0.011325;11.48925;0.087;0.11649999999999999;8.5825;364.025;5477428.0;;;;;;;;;;;200.935;539424000.0;;;62.5;0.0;889.4;93.0;899.5;6.0;736.5;0.0;506.0;1017.0;1784.5;7.0;2816.0;0.0;126.8;20.0;126.8;50.0;117.5;0.0;;;2042.0;109.0;215.78;0.0;;;;;;;;;;;;;3524.0900;;;;;;;;;;;;;;
2021-07-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.4675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.0;753.5;693.0;502.0;493.0;459.0;74.5541;74.523;0.013420000000000001;88.504;0.01131;11.512699999999999;0.08695;0.116075;8.615;365.2;4807152.0;;;;;;;;;;;204.62;794454016.0;;;63.3;0.0;899.5;92.0;899.5;0.0;753.0;0.0;502.0;38.0;1790.0;77.0;2816.0;0.0;126.65;67.0;127.0;35.0;118.0;0.0;;;2250.0;101.0;217.33;0.0;;;;;;;;;;;;;3547.8400;;;;;;;;;;;;;;
2021-07-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.6336;;;;;;727.0;726.5;701.0;492.0;492.0;462.0;74.14585;74.21195;0.013479999999999999;87.81015;0.011375;11.4726;0.0872;0.116175;8.6075;364.745;3519642.0;;;;;;;;;;;197.74;729929024.0;;;64.5;0.0;930.5;106.0;899.5;0.0;727.0;0.0;492.0;55.0;1792.0;0.0;2816.0;0.0;128.0;5.0;131.5;115.0;120.25;50.0;;;2200.0;100.0;218.26;0.0;;;;;;;;;;;;;3566.5200;;;;;;;;;;;;;;
2021-07-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0589;;;;;;727.0;726.5;699.0;490.5;488.5;460.0;74.11805;74.23285;0.013465000000000001;87.57015;0.011415;11.4619;0.0871;0.11607500000000001;8.614999999999998;363.02;3676099.0;;;;;;;;;;;187.84;528172000.0;;;63.85;0.0;954.5;101.0;899.5;0.0;727.0;0.0;490.5;1017.0;1782.5;57.0;2816.0;0.0;131.75;0.0;131.35;0.0;119.85;0.0;;;2112.5;114.0;217.94;0.0;;;;;;;;;;;;;3528.5000;;;;;;;;;;;;;;
2021-07-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.1236;;;;;;727.0;731.5;699.0;493.5;493.5;458.0;74.2534;74.25795;0.013475;87.70195;0.0114;11.4858;0.08705;0.115475;8.66;363.13;3802886.0;;;;;;;;;;;191.51999999999998;494211008.0;;;64.75;0.0;937.7;141.0;902.0;0.0;727.0;0.0;493.5;0.0;1780.0;0.0;2783.0;9.0;132.0;0.0;131.9;40.0;121.05;25.0;;;1949.25;88.0;218.68;0.0;;;;;;;;;;;;;3564.5900;;;;;;;;;;;;;;
2021-07-16;;;;;;;;;;;;;;;;;;;;;;;75250.0;73600.0;72650.0;71250.0;71250.0;74.2197;1013.881759155588;991.6504647687877;978.8506286066906;959.9877121572844;959.9877121572844;724.0;732.0;691.0;490.0;489.0;457.5;74.1455;74.20545;0.013475;87.5648;0.011405;11.46345;0.0872;0.114975;8.7;356.655;5453251.0;;;;;;;;;;;193.27;479788992.0;;;66.65;0.0;948.7;122.0;902.0;0.0;724.0;0.0;490.0;9.0;1780.0;0.0;2778.0;0.0;132.75;164.0;132.65;60.0;122.9;0.0;;;1933.0;158.0;219.77;0.0;;;;;;;;;;;;;3539.3000;;;;;;;;;;;;;;
2021-07-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.1656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.0;735.5;688.0;489.5;493.0;451.5;74.50104999999999;74.46000000000001;0.013430000000000001;87.94659999999999;0.011375;11.4742;0.0871;0.11499999999999999;8.695;342.30499999999995;8195316.0;;;;;;;;;;;195.325;749313984.0;;;67.55;0.0;947.2;93.0;899.0;6.0;726.0;0.0;489.5;18.0;1775.0;18.0;2721.25;86.0;133.425;30.0;133.2;20.0;123.65;0.0;;;1943.75;48.0;219.5;0.0;;;;;;;;;;;;;3539.1200;;;;;;;;;;;;;;
2021-07-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.3463;;;;;;725.0;736.0;688.0;493.0;498.0;458.0;74.5029;74.51429999999999;0.01341;87.72725;0.011375;11.48945;0.087;0.114725;8.717500000000001;343.4;7188735.0;;;;;;;;;;;194.77499999999998;1147175040.0;;;67.15;0.0;942.3;64.0;910.0;15.0;725.0;0.0;493.0;33.0;1780.0;0.0;2696.0;6.0;132.1;0.0;132.2;40.0;122.9;0.0;;;1961.25;30.0;219.36;0.0;;;;;;;;;;;;;3536.7900;;;;;;;;;;;;;;
2021-07-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.491;;;;;;729.0;736.0;696.0;492.5;493.5;458.0;74.2354;74.2367;0.01346;87.45179999999999;0.011425;11.47065;0.08715;0.11545;8.6625;355.28499999999997;4604156.0;;;;;;;;;;;192.59;992033984.0;;;66.0;0.0;943.0999999999999;197.0;917.0;73.0;729.0;0.0;492.5;21.0;1780.0;0.0;2747.0;4.0;132.6;0.0;132.85;0.0;122.95;0.0;;;1979.75;231.0;218.37;0.0;;;;;;;;;;;;;3562.6600;;;;;;;;;;;;;;
2021-07-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.4947;;;;;;731.5;736.0;710.5;492.0;497.0;473.0;73.78125;73.81225;0.01354;87.01715;0.011484999999999999;11.415849999999999;0.08760000000000001;0.11574999999999999;8.6425;353.345;5643233.0;;;;;;;;;;;187.345;590822016.0;;;66.2;0.0;954.5999999999999;26.0;913.0;6.0;731.5;6.0;492.0;9.0;1780.0;1.0;2880.0;25.0;131.9;6.0;132.2;0.0;122.95;14.0;;;1997.5;54.0;213.81;0.0;;;;;;;;;;;;;3574.7300;;;;;;;;;;;;;;
2021-07-23;;;;;;;;;;;;;;;;;;;;;;;73350.0;73050.0;71650.0;71150.0;71150.0;73.6945;995.3252956462151;991.2544355413226;972.2570883851575;965.4723215436701;965.4723215436701;726.5;736.0;714.0;490.0;499.5;473.0;73.6777;73.68435;0.01357;86.7401;0.01153;11.37695;0.08795;0.1159;8.629999999999999;355.405;4850253.0;;;;;;;;;;;188.265;500988992.0;;;65.45;0.0;955.7;14.0;912.0;58.0;726.5;0.0;490.0;64.0;1780.0;0.0;2873.5;22.0;132.3;0.0;132.45;0.0;122.95;0.0;;;2022.25;6.0;216.03;0.0;;;;;;;;;;;;;3550.4000;;;;;;;;;;;;;;
2021-07-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.7663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.3777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.0;739.0;718.0;488.0;491.5;473.0;73.941;73.95435;0.013524999999999999;87.1813;0.011484999999999999;11.4048;0.0877;0.115875;8.629999999999999;363.125;6690666.0;;;;;;;;;;;189.21499999999997;376136992.0;;;65.6;0.0;952.6;47.0;910.0;6.0;724.0;6.0;488.0;60.0;1780.0;5.0;2830.0;28.0;132.1;0.0;132.4;0.0;123.15;0.0;;;2054.0;127.0;215.16;35.0;;;;;;;;;;;;;3467.4400;;;;;;;;;;;;;;
2021-07-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.098;;;;;;724.0;742.0;723.0;486.5;497.5;471.5;73.76650000000001;73.78675;0.01356;87.1125;0.011485;11.35265;0.08805;0.11615;8.6125;364.83500000000004;5481927.0;;;;;;;;;;;185.58499999999998;414784992.0;;;66.5;0.0;970.6;30.0;909.0;6.0;724.0;9.0;486.5;45.0;1786.0;1.0;2887.75;18.0;132.6;0.0;132.75;5.0;122.95;0.0;;;2062.0;156.0;214.99;0.0;;;;;;;;;;;;;3381.1800;;;;;;;;;;;;;;
2021-07-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.8471;;;;;;722.5;749.0;723.0;487.0;503.0;471.5;73.61574999999999;73.6203;0.01358;86.9125;0.011495;11.335149999999999;0.0882;0.116275;8.6025;367.39;5679735.0;;;;;;;;;;;183.985;560056000.0;;;65.95;0.0;962.2;33.0;909.0;15.0;722.5;0.0;487.0;53.0;1880.0;461.0;2898.25;5.0;132.9;0.0;132.9;0.0;122.95;0.0;;;2059.75;472.0;214.44;0.0;;;;;;;;;;;;;3361.5900;;;;;;;;;;;;;;
2021-07-29;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.6088;;;;;;723.0;749.0;723.0;485.0;502.0;475.0;73.1811;73.28190000000001;0.013645000000000001;86.93555;0.01149;11.33015;0.0882;0.116;8.620000000000001;381.91999999999996;9454432.0;;;;;;;;;;;186.10000000000002;437126016.0;;;65.9;0.0;973.0;59.0;905.5;24.0;723.0;30.0;485.0;34.0;1890.0;589.0;2969.5;11.0;132.9;0.0;132.35;0.0;122.45;0.0;;;2110.0;22.0;213.52;0.0;;;;;;;;;;;;;3411.7200;;;;;;;;;;;;;;
2021-07-30;;;;;;;;;;;;;;;;;;;;;;;73250.0;71750.0;69750.0;67600.0;67600.0;73.1904;1000.8143144456104;980.3198233648129;952.993835257083;923.6183980412732;923.6183980412732;720.57;749.0;723.0;484.84;497.5;475.0;73.13265;73.1175;0.013675;86.9041;0.0115;11.31855;0.0883;0.11532500000000001;8.67;387.76;7646422.0;;;;;;;;;;;190.35000000000002;601971968.0;;;65.95;0.0;934.4000000000001;117.0;904.62;0.0;720.57;0.0;484.84;0.0;1877.0;19.0;3053.75;16.0;132.9;0.0;132.8;0.0;122.35;0.0;;;2154.0;309.0;211.99;0.0;;;;;;;;;;;;;3397.3600;;;;;;;;;;;;;;
2021-07-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.1388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-01;715.0;8697.244;3469.408;2142.997;1111.4;787.3;15946.2;9247.7;6341.8;4365.5;3289.0;2348.3;20.28;444.7;277.7;82.158;10.646;92.64;995.1809999999999;1180.718;374.205;158.372;;;;;;;;;;;;;;;;;;;;;;;11.3196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;634.059;395.232;297.523;334.985;282.106;505.535;347.665;240.123;264.949;287.298;24.1000;4.2000;;694.72;2021.839;770.0;770.0;770.0;770.0;63840.0;65630.0;65889.68421052632;67156.0;290.0;25050.0;16225.42857142857;28500.0
2021-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.0;727.0;707.0;479.0;494.0;471.0;72.95485;73.017;0.013694999999999999;86.67525;0.01153;11.28745;0.0885;0.115125;8.6875;386.395;6590364.0;;;;;;;;;;;190.54500000000002;373244000.0;;;69.3;0.0;1024.6;4.0;950.0;2.0;719.0;300.0;479.0;3.0;1873.5;4.0;3170.0;2.0;139.7;5.0;139.85;40.0;132.5;0.0;;;2115.5;10.0;181.21;0.0;;;;;;;;;;;;;3464.2900;;;;;;;;;;;;;;
2021-08-03;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.0156;;;;;;708.5;720.5;702.0;470.0;477.5;449.5;72.99175;73.00775;0.013695;86.67595;0.01153;11.289549999999998;0.0885;0.114675;8.719999999999999;385.08000000000004;6166040.0;;;;;;;;;;;190.38;296936992.0;;;69.3;0.0;1021.4;0.0;914.5;150.0;708.5;0.0;470.0;0.0;1829.0;2.0;3170.0;0.0;140.5;243.0;140.1;30.0;132.75;0.0;;;2041.5;0.0;181.01;0.0;;;;;;;;;;;;;3447.9900;;;;;;;;;;;;;;
2021-08-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.8724;;;;;;710.0;712.5;692.5;478.5;486.0;449.0;73.00755000000001;73.0424;0.01369;86.52165;0.011545;11.29585;0.08854999999999999;0.1154;8.6675;388.16999999999996;5134729.0;;;;;;;;;;;189.98000000000002;260680000.0;;;69.3;0.0;1037.6;0.0;940.5;0.0;710.0;6.0;478.5;0.0;1875.5;34.0;3170.0;0.0;140.875;142.0;141.1;15.0;133.65;0.0;;;2050.0;2.0;182.51;0.0;;;;;;;;;;;;;3477.2200;;;;;;;;;;;;;;
2021-08-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.7857;;;;;;706.0;718.5;698.5;470.0;486.5;460.0;73.1412;73.1429;0.01366;86.5754;0.01154;11.316600000000001;0.08825;0.11624999999999999;8.605;380.67999999999995;7969508.0;;;;;;;;;;;186.035;294632000.0;;;69.3;0.0;1054.6;0.0;938.5;0.0;706.0;0.0;470.0;100.0;1865.5;28.0;3170.0;0.0;141.875;2.0;141.6;10.0;134.3;0.0;;;2213.0;38.0;171.91;0.0;;;;;;;;;;;;;3466.5500;;;;;;;;;;;;;;
2021-08-06;;;;;;;;;;;;;;;;;;;;;;;71750.0;68750.0;66250.0;65750.0;65750.0;73.168;980.619943144544;939.6184124207302;905.4504701508855;898.6168816969166;898.6168816969166;694.5;718.0;699.0;466.5;483.5;460.0;73.2552;73.33075;0.013635000000000001;86.4187;0.01156;11.31505;0.08829999999999999;0.117125;8.54;381.245;4978656.0;;;;;;;;;;;183.72000000000003;254456000.0;;;69.3;0.0;1044.6;0.0;938.5;0.0;694.5;16.0;466.5;3.0;1885.5;3.0;3170.0;0.0;143.9;20.0;143.75;100.0;135.75;30.0;;;2040.0;12.0;172.01;0.0;;;;;;;;;;;;;3458.2300;;;;;;;;;;;;;;
2021-08-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.1304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.3303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.0;713.5;698.5;460.5;476.0;460.0;73.53739999999999;73.62415;0.013604999999999999;86.42070000000001;0.011575;11.34295;0.08815;0.11745;8.5125;387.035;7221043.0;;;;;;;;;;;187.36;448955008.0;;;69.45;0.0;882.6;71863.0;935.0;0.0;698.0;2.0;460.5;0.0;1885.0;0.0;3170.0;0.0;146.0;80.0;144.7;70.0;135.85;0.0;;;2140.0;10.0;173.52;0.0;;;;;;;;;;;;;3494.6300;;;;;;;;;;;;;;
2021-08-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.5078;;;;;;694.5;713.0;699.5;465.5;483.0;460.0;73.7814;73.78375;0.01355;86.50005;0.011555;11.38205;0.08785;0.116825;8.5625;409.19;13211995.0;;;;;;;;;;;187.47500000000002;267384992.0;;;69.45;0.0;880.0;45324.0;934.0;0.0;694.5;0.0;465.5;100.0;1882.0;34.0;3170.0;0.0;145.875;55.0;146.1;110.0;136.25;0.0;;;2150.0;62.0;168.59;0.0;;;;;;;;;;;;;3529.9300;;;;;;;;;;;;;;
2021-08-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.5962;;;;;;696.5;713.5;696.5;462.0;484.0;456.0;73.7465;73.74555000000001;0.01356;86.50059999999999;0.011555;11.37665;0.08785000000000001;0.116375;8.592500000000001;430.33000000000004;14106809.0;;;;;;;;;;;187.57;488409984.0;;;69.45;0.0;895.5;49121.0;927.5;0.0;696.5;0.0;462.0;12.0;1886.0;14.0;3170.0;0.0;147.6;6.0;148.1;105.0;136.85;0.0;;;2153.25;58.0;169.06;0.0;;;;;;;;;;;;;3532.6200;;;;;;;;;;;;;;
2021-08-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;73.9695;;;;;;696.5;717.5;696.5;462.0;486.0;456.5;73.5207;73.51375;0.013604999999999999;86.31345;0.011595000000000001;11.348849999999999;0.08810000000000001;0.11677499999999999;8.565;437.33;8715811.0;;;;;;;;;;;188.835;428160000.0;;;69.45;0.0;887.9;38732.0;930.0;0.0;696.5;3.0;462.0;0.0;1884.0;2.0;3170.0;0.0;150.0;30.0;148.95;55.0;137.15;0.0;;;2037.75;26.0;167.94;0.0;;;;;;;;;;;;;3524.7400;;;;;;;;;;;;;;
